Station Offset to Points Report,,,,
,,,,
Client:,Prepared by:,,,
Client,Preparer,,,
Client Company,Your Company Name,,,
Address 1,123 Main Street,,,
Date: 7/8/2024 10:01:18 AM,,,,
,,,,
,,,,
Alignment Name: massir asli d10,,,,
Description:,,,,
"Station Range: Start: 0+000.00, End: 21+556.62",,,,
,,,,
Point,Station,Offset,Elevation,Description
8671,16+779.93,6.169m,"1,145.486m",
8672,16+779.83,6.706m,"1,145.482m",
8673,16+779.78,7.607m,"1,145.489m",
8674,16+779.83,8.636m,"1,145.480m",
8675,16+779.83,9.934m,"1,145.440m",
8676,16+779.92,11.781m,"1,145.398m",
8677,16+779.99,13.988m,"1,145.270m",
8678,16+779.84,14.973m,"1,145.162m",
8679,16+759.98,-15.016m,"1,145.111m",
8680,16+759.97,-13.025m,"1,145.153m",
8681,16+760.01,-10.278m,"1,145.145m",
8682,16+760.11,-7.706m,"1,145.081m",
8683,16+759.81,-5.916m,"1,145.020m",
8684,16+759.97,-4.125m,"1,144.962m",
8685,16+759.99,-2.223m,"1,144.858m",
8686,16+759.91,-1.474m,"1,144.838m",
8687,16+759.89,-0.721m,"1,144.800m",
8688,16+760.00,0.040m,"1,144.794m",
8689,16+760.06,0.829m,"1,144.820m",
8690,16+760.05,1.522m,"1,144.739m",
8691,16+760.02,2.515m,"1,144.745m",
8692,16+760.00,3.661m,"1,144.721m",
8693,16+759.99,4.353m,"1,144.700m",
8694,16+760.00,5.018m,"1,144.771m",
8695,16+759.93,5.647m,"1,144.822m",
8696,16+759.96,6.645m,"1,144.858m",
8697,16+760.01,9.544m,"1,144.808m",
8698,16+759.99,11.655m,"1,144.788m",
8699,16+760.06,13.349m,"1,144.760m",
8700,16+760.05,14.947m,"1,144.687m",
8701,16+739.92,-15.029m,"1,144.294m",
8702,16+739.91,-13.038m,"1,144.440m",
8703,16+739.92,-9.418m,"1,144.456m",
8704,16+739.87,-7.279m,"1,144.451m",
8705,16+740.01,-5.308m,"1,144.421m",
8706,16+739.78,-3.121m,"1,144.392m",
8707,16+739.87,-1.275m,"1,144.346m",
8708,16+739.91,-0.006m,"1,144.303m",
8709,16+740.10,1.184m,"1,144.264m",
8710,16+739.91,2.710m,"1,144.207m",
8711,16+739.98,3.499m,"1,144.096m",
8712,16+740.01,3.923m,"1,143.990m",
8713,16+740.02,4.708m,"1,144.028m",
8714,16+740.03,5.493m,"1,144.022m",
8715,16+740.03,5.946m,"1,144.018m",
8716,16+740.06,6.431m,"1,144.014m",
8717,16+739.97,6.847m,"1,144.011m",
8718,16+739.88,7.264m,"1,143.992m",
8719,16+739.84,8.890m,"1,144.032m",
8720,16+740.00,10.560m,"1,144.128m",
8721,16+740.05,12.494m,"1,144.186m",
8722,16+739.89,14.958m,"1,144.105m",
8723,16+719.94,-14.946m,"1,143.506m",
8724,16+720.03,-14.005m,"1,143.558m",
8725,16+719.99,-12.832m,"1,143.726m",
8726,16+719.96,-10.993m,"1,143.755m",
8727,16+719.86,-8.586m,"1,143.793m",
8728,16+719.82,-5.150m,"1,143.800m",
8729,16+720.06,-2.418m,"1,143.684m",
8730,16+719.96,-0.916m,"1,143.628m",
8731,16+720.02,0.113m,"1,143.649m",
8732,16+719.92,1.615m,"1,143.680m",
8733,16+720.11,3.829m,"1,143.692m",
8734,16+720.06,6.421m,"1,143.631m",
8735,16+719.93,9.309m,"1,143.602m",
8736,16+720.08,12.064m,"1,143.551m",
8737,16+720.03,15.168m,"1,143.418m",
8738,16+700.10,-14.976m,"1,142.913m",
8739,16+699.99,-14.259m,"1,142.902m",
8740,16+699.98,-13.746m,"1,142.857m",
8741,16+700.06,-12.565m,"1,142.981m",
8742,16+700.17,-11.079m,"1,142.942m",
8743,16+699.96,-9.705m,"1,143.058m",
8744,16+700.00,-7.983m,"1,143.135m",
8745,16+700.02,-6.473m,"1,143.124m",
8746,16+699.84,-4.162m,"1,143.075m",
8747,16+700.02,-2.732m,"1,143.077m",
8748,16+699.96,-1.318m,"1,143.036m",
8749,16+699.95,0.100m,"1,142.994m",
8750,16+700.00,1.761m,"1,142.937m",
8751,16+700.12,3.580m,"1,142.927m",
8752,16+700.08,5.599m,"1,142.937m",
8753,16+700.09,7.289m,"1,142.980m",
8754,16+699.97,8.639m,"1,142.969m",
8755,16+699.85,9.988m,"1,142.957m",
8756,16+699.93,11.050m,"1,142.944m",
8757,16+700.00,12.804m,"1,142.933m",
8758,16+699.99,13.889m,"1,142.890m",
8759,16+699.91,15.031m,"1,142.886m",
8760,16+679.92,-15.058m,"1,142.309m",
8761,16+679.98,-13.636m,"1,142.280m",
8762,16+680.06,-12.122m,"1,142.368m",
8763,16+679.96,-10.107m,"1,142.336m",
8764,16+680.12,-7.985m,"1,142.304m",
8765,16+679.97,-5.761m,"1,142.271m",
8766,16+680.01,-4.039m,"1,142.255m",
8767,16+679.98,-2.593m,"1,142.260m",
8768,16+680.04,-0.779m,"1,142.304m",
8769,16+679.93,-0.002m,"1,142.297m",
8770,16+680.15,1.732m,"1,142.345m",
8771,16+679.98,4.768m,"1,142.332m",
8772,16+680.00,7.243m,"1,142.267m",
8773,16+680.03,9.146m,"1,142.193m",
8774,16+679.97,10.952m,"1,142.067m",
8775,16+680.01,12.675m,"1,142.045m",
8776,16+680.04,14.849m,"1,142.161m",
8777,16+680.02,15.270m,"1,142.157m",
8778,16+659.98,-15.063m,"1,141.575m",
8779,16+660.06,-14.122m,"1,141.657m",
8780,16+660.03,-12.676m,"1,141.704m",
8781,16+660.04,-10.926m,"1,141.675m",
8782,16+660.01,-9.540m,"1,141.634m",
8783,16+659.98,-7.309m,"1,141.601m",
8784,16+660.08,-5.523m,"1,141.601m",
8785,16+660.01,-4.562m,"1,141.592m",
8786,16+659.81,-3.247m,"1,141.549m",
8787,16+660.22,-1.742m,"1,141.512m",
8788,16+660.03,-0.729m,"1,141.495m",
8789,16+659.98,0.053m,"1,141.511m",
8790,16+659.95,1.951m,"1,141.522m",
8791,16+659.98,4.186m,"1,141.565m",
8792,16+660.05,5.940m,"1,141.609m",
8793,16+660.16,7.546m,"1,141.612m",
8794,16+659.97,9.012m,"1,141.599m",
8795,16+659.77,9.753m,"1,141.577m",
8796,16+659.74,11.652m,"1,141.531m",
8797,16+659.96,13.266m,"1,141.519m",
8798,16+660.08,14.752m,"1,141.508m",
8799,16+639.95,-14.983m,"1,140.876m",
8800,16+639.99,-14.166m,"1,140.870m",
8801,16+640.01,-13.561m,"1,140.881m",
8802,16+639.91,-11.607m,"1,140.952m",
8803,16+640.02,-9.488m,"1,140.994m",
8804,16+640.07,-8.067m,"1,141.012m",
8805,16+640.04,-6.228m,"1,141.012m",
8806,16+639.87,-4.429m,"1,141.016m",
8807,16+639.95,-2.915m,"1,140.999m",
8808,16+639.94,-0.925m,"1,140.861m",
8809,16+639.97,0.012m,"1,140.783m",
8810,16+639.99,1.070m,"1,140.716m",
8811,16+639.94,1.791m,"1,140.708m",
8812,16+639.93,2.936m,"1,140.748m",
8813,16+639.91,5.499m,"1,140.781m",
8814,16+640.00,8.311m,"1,140.832m",
8815,16+639.98,9.969m,"1,140.853m",
8816,16+640.05,12.116m,"1,140.876m",
8817,16+640.00,14.767m,"1,140.765m",
8818,16+620.01,-14.988m,"1,140.268m",
8819,16+619.91,-13.879m,"1,140.273m",
8820,16+619.89,-12.733m,"1,140.219m",
8821,16+620.03,-12.001m,"1,140.189m",
8822,16+619.87,-11.016m,"1,140.234m",
8823,16+619.87,-9.537m,"1,140.222m",
8824,16+619.90,-8.267m,"1,140.197m",
8825,16+619.94,-7.391m,"1,140.112m",
8826,16+619.99,-6.814m,"1,140.096m",
8827,16+620.05,-5.965m,"1,140.119m",
8828,16+620.04,-5.272m,"1,140.144m",
8829,16+620.01,-3.886m,"1,140.191m",
8830,16+620.01,-2.921m,"1,140.228m",
8831,16+619.96,-1.235m,"1,140.275m",
8832,16+620.03,-0.566m,"1,140.282m",
8833,16+620.00,-0.025m,"1,140.263m",
8834,16+620.04,1.124m,"1,140.253m",
8835,16+619.81,2.919m,"1,140.222m",
8836,16+620.09,4.084m,"1,140.200m",
8837,16+620.04,4.865m,"1,140.154m",
8838,16+620.07,6.315m,"1,140.040m",
8839,16+620.13,6.771m,"1,140.000m",
8840,16+619.94,7.785m,"1,139.992m",
8841,16+620.09,8.338m,"1,140.179m",
8842,16+620.09,8.670m,"1,139.982m",
8843,16+620.01,8.966m,"1,139.976m",
8844,16+620.07,10.841m,"1,140.070m",
8845,16+620.11,11.718m,"1,140.078m",
8846,16+619.94,12.943m,"1,140.096m",
8847,16+620.09,14.734m,"1,140.068m",
8848,16+600.03,-14.906m,"1,139.702m",
8849,16+599.89,-14.161m,"1,139.683m",
8850,16+599.91,-13.044m,"1,139.701m",
8851,16+599.85,-12.082m,"1,139.735m",
8852,16+599.89,-10.480m,"1,139.754m",
8853,16+599.97,-8.393m,"1,139.705m",
8854,16+599.97,-6.975m,"1,139.622m",
8855,16+599.97,-6.070m,"1,139.644m",
8856,16+600.03,-4.769m,"1,139.575m",
8857,16+600.00,-3.775m,"1,139.596m",
8858,16+600.07,-3.046m,"1,139.560m",
8859,16+599.97,-1.877m,"1,139.491m",
8860,16+599.90,-0.796m,"1,139.452m",
8861,16+600.02,0.057m,"1,139.457m",
8862,16+600.02,0.510m,"1,139.446m",
8863,16+600.06,1.327m,"1,139.411m",
8864,16+599.90,2.373m,"1,139.356m",
8865,16+600.19,3.537m,"1,139.354m",
8866,16+600.09,4.467m,"1,139.455m",
8867,16+599.85,5.416m,"1,139.401m",
8868,16+599.97,6.390m,"1,139.426m",
8869,16+599.95,7.655m,"1,139.442m",
8870,16+600.06,9.534m,"1,139.412m",
8871,16+599.89,10.427m,"1,139.404m",
8872,16+599.89,10.880m,"1,139.386m",
8873,16+599.66,11.981m,"1,139.390m",
8874,16+599.85,12.778m,"1,139.351m",
8875,16+599.91,13.807m,"1,139.240m",
8876,16+600.01,14.961m,"1,139.283m",
8877,16+579.97,-14.919m,"1,139.049m",
8878,16+580.08,-14.278m,"1,139.044m",
8879,16+580.00,-13.017m,"1,139.047m",
8880,16+579.96,-11.511m,"1,139.079m",
8881,16+580.23,-10.106m,"1,139.084m",
8882,16+580.22,-8.568m,"1,139.086m",
8883,16+580.18,-7.454m,"1,139.104m",
8884,16+580.15,-6.188m,"1,139.051m",
8885,16+580.09,-5.167m,"1,139.013m",
8886,16+580.00,-4.298m,"1,139.006m",
8887,16+580.24,-3.317m,"1,138.984m",
8888,16+579.89,-2.555m,"1,138.958m",
8889,16+579.92,-2.071m,"1,138.942m",
8890,16+580.02,-0.918m,"1,138.961m",
8891,16+580.05,-0.886m,"1,138.972m",
8892,16+580.05,-0.373m,"1,138.990m",
8893,16+579.96,0.044m,"1,138.965m",
8894,16+580.00,0.861m,"1,138.874m",
8895,16+580.19,2.111m,"1,138.851m",
8896,16+580.17,2.743m,"1,138.860m",
8897,16+580.12,3.524m,"1,138.882m",
8898,16+580.09,4.065m,"1,138.878m",
8899,16+580.14,5.547m,"1,138.851m",
8900,16+580.07,6.236m,"1,138.845m",
8901,16+580.07,7.081m,"1,138.823m",
8902,16+580.13,8.110m,"1,138.786m",
8903,16+580.04,8.979m,"1,138.805m",
8904,16+580.08,9.796m,"1,138.828m",
8905,16+579.99,11.510m,"1,138.624m",
8906,16+580.19,13.092m,"1,138.656m",
8907,16+580.10,14.927m,"1,138.685m",
8908,16+559.94,-14.961m,"1,138.425m",
8909,16+560.04,-14.652m,"1,138.408m",
8910,16+559.99,-14.324m,"1,138.405m",
8911,16+559.96,-13.843m,"1,138.389m",
8912,16+560.02,-13.447m,"1,138.398m",
8913,16+560.06,-13.023m,"1,138.350m",
8914,16+560.09,-12.598m,"1,138.391m",
8915,16+560.18,-12.110m,"1,138.375m",
8916,16+560.11,-11.601m,"1,138.369m",
8917,16+560.12,-11.268m,"1,138.411m",
8918,16+560.14,-11.056m,"1,138.409m",
8919,16+560.31,-10.411m,"1,138.363m",
8920,16+560.43,-10.011m,"1,138.391m",
8921,16+560.32,-9.626m,"1,138.427m",
8922,16+559.98,-9.046m,"1,138.332m",
8923,16+559.82,-8.512m,"1,138.371m",
8924,16+559.99,-7.928m,"1,138.409m",
8925,16+560.00,-7.535m,"1,138.420m",
8926,16+559.98,-6.782m,"1,138.402m",
8927,16+559.97,-5.637m,"1,138.393m",
8928,16+560.02,-5.060m,"1,138.397m",
8929,16+560.00,-4.367m,"1,138.382m",
8930,16+560.02,-3.250m,"1,138.373m",
8931,16+560.02,-2.344m,"1,138.335m",
8932,16+560.09,-1.163m,"1,138.327m",
8933,16+559.96,-0.478m,"1,138.320m",
8934,16+559.96,0.035m,"1,138.316m",
8935,16+560.05,1.428m,"1,138.290m",
8936,16+559.94,2.990m,"1,138.247m",
8937,16+560.00,4.472m,"1,138.221m",
8938,16+560.14,6.443m,"1,138.190m",
8939,16+559.96,8.814m,"1,138.183m",
8940,16+560.07,10.360m,"1,138.123m",
8941,16+560.07,12.170m,"1,138.113m",
8942,16+560.10,14.012m,"1,138.084m",
8943,16+560.04,15.366m,"1,138.072m",
8944,16+549.11,-15.940m,"1,138.036m",
8945,16+549.51,-13.621m,"1,138.081m",
8946,16+549.10,-11.053m,"1,138.010m",
8947,16+548.61,-9.547m,"1,138.028m",
8948,16+548.64,-8.730m,"1,138.047m",
8949,16+548.48,-7.172m,"1,137.963m",
8950,16+548.57,-6.231m,"1,137.982m",
8951,16+548.54,-5.750m,"1,137.948m",
8952,16+548.53,-4.664m,"1,137.952m",
8953,16+548.36,-3.891m,"1,137.947m",
8954,16+548.31,-3.170m,"1,137.955m",
8955,16+548.11,-2.369m,"1,137.902m",
8956,16+548.02,-1.952m,"1,137.837m",
8957,16+548.06,-1.255m,"1,137.894m",
8958,16+547.98,-0.386m,"1,137.843m",
8959,16+547.98,0.067m,"1,137.800m",
8960,16+547.91,0.575m,"1,137.863m",
8961,16+548.14,1.796m,"1,137.922m",
8962,16+548.24,3.010m,"1,137.913m",
8963,16+548.40,4.679m,"1,137.876m",
8964,16+548.35,5.913m,"1,137.866m",
8965,16+548.47,8.184m,"1,137.877m",
8966,16+548.40,9.838m,"1,137.878m",
8967,16+548.60,14.468m,"1,137.736m",
8968,16+548.78,18.281m,"1,137.706m",
8969,16+539.93,-14.968m,"1,137.816m",
8970,16+539.85,-14.190m,"1,137.735m",
8971,16+539.96,-13.661m,"1,137.758m",
8972,16+540.05,-12.800m,"1,137.784m",
8973,16+540.10,-11.064m,"1,137.726m",
8974,16+540.01,-10.096m,"1,137.731m",
8975,16+540.07,-9.523m,"1,137.685m",
8976,16+540.06,-9.287m,"1,137.754m",
8977,16+539.98,-8.152m,"1,137.716m",
8978,16+539.89,-7.493m,"1,137.739m",
8979,16+540.09,-6.104m,"1,137.684m",
8980,16+540.04,-5.348m,"1,137.648m",
8981,16+540.08,-4.632m,"1,137.628m",
8982,16+540.01,-4.210m,"1,137.654m",
8983,16+539.90,-3.623m,"1,137.648m",
8984,16+539.92,-3.195m,"1,137.645m",
8985,16+539.96,-2.338m,"1,137.623m",
8986,16+539.96,-1.673m,"1,137.630m",
8987,16+540.05,-1.121m,"1,137.643m",
8988,16+540.08,-0.573m,"1,137.627m",
8989,16+540.13,-0.262m,"1,137.533m",
8990,16+539.94,0.083m,"1,137.514m",
8991,16+540.02,0.419m,"1,137.546m",
8992,16+540.03,0.990m,"1,137.552m",
8993,16+540.03,1.251m,"1,137.563m",
8994,16+539.94,1.910m,"1,137.602m",
8995,16+539.91,2.430m,"1,137.612m",
8996,16+540.10,3.511m,"1,137.620m",
8997,16+540.02,4.646m,"1,137.636m",
8998,16+540.08,6.643m,"1,137.623m",
8999,16+539.99,7.658m,"1,137.615m",
9000,16+539.94,9.530m,"1,137.614m",
9001,16+540.05,12.243m,"1,137.607m",
9002,16+540.16,13.841m,"1,137.609m",
9003,16+540.04,14.972m,"1,137.570m",
9004,16+520.01,-15.011m,"1,137.184m",
9005,16+519.98,-14.182m,"1,137.186m",
9006,16+520.08,-12.087m,"1,137.243m",
9007,16+520.00,-10.810m,"1,137.247m",
9008,16+519.89,-9.156m,"1,137.144m",
9009,16+519.94,-8.037m,"1,137.111m",
9010,16+520.05,-7.247m,"1,137.144m",
9011,16+520.03,-6.607m,"1,137.109m",
9012,16+519.90,-5.690m,"1,137.115m",
9013,16+519.98,-4.735m,"1,137.115m",
9014,16+519.95,-3.550m,"1,137.098m",
9015,16+519.89,-3.007m,"1,137.080m",
9016,16+519.93,-2.150m,"1,137.039m",
9017,16+520.16,-1.684m,"1,137.039m",
9018,16+520.01,-1.457m,"1,136.998m",
9019,16+520.00,-1.007m,"1,136.922m",
9020,16+519.96,-0.701m,"1,136.968m",
9021,16+520.00,0.062m,"1,136.912m",
9022,16+520.01,0.585m,"1,137.013m",
9023,16+520.08,1.467m,"1,136.969m",
9024,16+520.09,2.394m,"1,136.961m",
9025,16+520.06,2.819m,"1,136.982m",
9026,16+519.96,3.667m,"1,136.994m",
9027,16+519.91,4.329m,"1,136.974m",
9028,16+520.06,5.312m,"1,136.966m",
9029,16+520.03,6.093m,"1,136.960m",
9030,16+520.05,7.329m,"1,136.905m",
9031,16+519.92,8.649m,"1,136.953m",
9032,16+519.96,9.815m,"1,136.899m",
9033,16+520.01,10.127m,"1,136.882m",
9034,16+520.00,10.578m,"1,136.864m",
9035,16+519.94,11.214m,"1,136.748m",
9036,16+519.89,11.567m,"1,136.813m",
9037,16+519.96,11.905m,"1,136.786m",
9038,16+519.92,12.258m,"1,136.687m",
9039,16+519.98,13.046m,"1,136.812m",
9040,16+520.05,13.430m,"1,136.794m",
9041,16+519.94,14.063m,"1,136.894m",
9042,16+520.13,14.788m,"1,136.903m",
9043,16+520.10,14.952m,"1,136.902m",
9044,16+499.95,-14.969m,"1,136.539m",
9045,16+500.14,-14.506m,"1,136.550m",
9046,16+500.00,-14.301m,"1,136.548m",
9047,16+500.02,-14.134m,"1,136.578m",
9048,16+500.02,-13.422m,"1,136.601m",
9049,16+500.09,-13.037m,"1,136.646m",
9050,16+500.04,-11.663m,"1,136.645m",
9051,16+500.13,-10.352m,"1,136.664m",
9052,16+500.10,-9.618m,"1,136.658m",
9053,16+500.10,-7.838m,"1,136.584m",
9054,16+500.05,-7.390m,"1,136.578m",
9055,16+500.07,-5.087m,"1,136.518m",
9056,16+500.08,-4.255m,"1,136.468m",
9057,16+500.03,-3.451m,"1,136.444m",
9058,16+499.99,-2.883m,"1,136.469m",
9059,16+500.11,-2.093m,"1,136.507m",
9060,16+499.98,-0.558m,"1,136.450m",
9061,16+500.02,0.037m,"1,136.419m",
9062,16+499.99,0.463m,"1,136.412m",
9063,16+499.93,1.409m,"1,136.359m",
9064,16+499.99,1.888m,"1,136.415m",
9065,16+499.92,2.571m,"1,136.439m",
9066,16+499.95,3.262m,"1,136.447m",
9067,16+499.91,4.138m,"1,136.440m",
9068,16+500.00,5.354m,"1,136.387m",
9069,16+499.95,6.514m,"1,136.377m",
9070,16+500.05,7.138m,"1,136.304m",
9071,16+500.02,7.611m,"1,136.324m",
9072,16+499.88,8.361m,"1,136.317m",
9073,16+499.88,9.025m,"1,136.325m",
9074,16+499.92,9.527m,"1,136.322m",
9075,16+500.03,10.412m,"1,136.331m",
9076,16+500.03,11.527m,"1,136.321m",
9077,16+500.00,12.927m,"1,136.280m",
9078,16+500.13,13.932m,"1,136.201m",
9079,16+499.99,15.038m,"1,136.114m",
9080,16+479.75,-14.675m,"1,136.144m",
9081,16+479.79,-12.236m,"1,136.054m",
9082,16+479.99,-10.859m,"1,136.014m",
9083,16+479.89,-10.134m,"1,135.977m",
9084,16+479.85,-9.552m,"1,135.988m",
9085,16+480.08,-8.465m,"1,136.025m",
9086,16+480.23,-7.042m,"1,135.969m",
9087,16+479.74,-5.515m,"1,135.913m",
9088,16+480.21,-3.826m,"1,135.869m",
9089,16+480.24,-2.753m,"1,135.860m",
9090,16+480.25,-2.216m,"1,135.885m",
9091,16+480.14,-1.297m,"1,135.907m",
9092,16+480.05,-0.572m,"1,135.914m",
9093,16+479.96,-0.041m,"1,135.895m",
9094,16+479.99,1.032m,"1,135.842m",
9095,16+480.12,2.747m,"1,135.888m",
9096,16+479.82,3.653m,"1,135.726m",
9097,16+479.93,5.755m,"1,135.744m",
9098,16+480.22,6.505m,"1,135.725m",
9099,16+479.99,7.806m,"1,135.802m",
9100,16+480.01,9.611m,"1,135.728m",
9101,16+480.15,10.497m,"1,135.764m",
9102,16+479.84,11.597m,"1,135.740m",
9103,16+479.81,12.813m,"1,135.710m",
9104,16+479.99,13.654m,"1,135.709m",
9105,16+480.13,15.272m,"1,135.770m",
9106,16+480.02,-3.192m,"1,135.848m",
9107,16+480.04,-6.366m,"1,135.924m",
9108,16+480.06,5.010m,"1,135.692m",
9109,16+460.02,-14.753m,"1,135.423m",
9110,16+460.00,-14.455m,"1,135.432m",
9111,16+460.05,-13.929m,"1,135.416m",
9112,16+460.21,-13.339m,"1,135.412m",
9113,16+460.18,-13.173m,"1,135.411m",
9114,16+460.00,-13.017m,"1,135.425m",
9115,16+460.05,-12.528m,"1,135.460m",
9116,16+460.10,-12.263m,"1,135.448m",
9117,16+460.03,-11.670m,"1,135.442m",
9118,16+459.97,-11.375m,"1,135.424m",
9119,16+460.06,-10.679m,"1,135.441m",
9120,16+460.02,-10.401m,"1,135.431m",
9121,16+459.92,-9.790m,"1,135.363m",
9122,16+459.91,-9.605m,"1,135.341m",
9123,16+459.94,-8.856m,"1,135.315m",
9124,16+459.97,-8.425m,"1,135.326m",
9125,16+460.06,-7.914m,"1,135.382m",
9126,16+460.04,-7.225m,"1,135.349m",
9127,16+460.04,-6.701m,"1,135.355m",
9128,16+460.02,-6.610m,"1,135.341m",
9129,16+460.00,-6.312m,"1,135.294m",
9130,16+459.99,-5.995m,"1,135.340m",
9131,16+459.85,-4.921m,"1,135.282m",
9132,16+460.01,-4.463m,"1,135.271m",
9133,16+460.07,-3.991m,"1,135.300m",
9134,16+460.04,-3.265m,"1,135.336m",
9135,16+460.07,-2.553m,"1,135.353m",
9136,16+460.04,-1.826m,"1,135.361m",
9137,16+459.96,-1.234m,"1,135.348m",
9138,16+459.94,-0.582m,"1,135.321m",
9139,16+460.05,-0.014m,"1,135.287m",
9140,16+460.03,0.638m,"1,135.257m",
9141,16+460.04,1.536m,"1,135.260m",
9142,16+460.19,2.386m,"1,135.209m",
9143,16+460.14,2.849m,"1,135.160m",
9144,16+460.14,3.278m,"1,135.190m",
9145,16+460.00,3.606m,"1,135.255m",
9146,16+459.99,4.109m,"1,135.243m",
9147,16+459.94,4.854m,"1,135.232m",
9148,16+459.96,5.677m,"1,135.198m",
9149,16+459.99,6.314m,"1,135.131m",
9150,16+459.96,7.601m,"1,135.103m",
9151,16+459.89,8.119m,"1,135.056m",
9152,16+460.04,8.446m,"1,135.077m",
9153,16+460.04,8.801m,"1,135.137m",
9154,16+460.00,9.919m,"1,135.119m",
9155,16+460.00,10.236m,"1,135.074m",
9156,16+460.06,10.465m,"1,135.101m",
9157,16+460.15,10.732m,"1,135.157m",
9158,16+459.98,11.300m,"1,135.208m",
9159,16+459.98,12.215m,"1,135.185m",
9160,16+460.05,14.610m,"1,135.151m",
9161,16+459.97,14.923m,"1,135.152m",
9162,16+440.09,-15.286m,"1,134.817m",
9163,16+439.90,-13.535m,"1,134.804m",
9164,16+439.89,-12.231m,"1,134.661m",
9165,16+439.90,-11.809m,"1,134.627m",
9166,16+439.91,-11.386m,"1,134.749m",
9167,16+440.01,-10.536m,"1,134.765m",
9168,16+439.88,-8.627m,"1,134.733m",
9169,16+439.98,-6.551m,"1,134.746m",
9170,16+440.01,-5.859m,"1,134.632m",
9171,16+440.10,-4.856m,"1,134.627m",
9172,16+440.02,-4.286m,"1,134.684m",
9173,16+439.88,-3.374m,"1,134.661m",
9174,16+439.79,-2.499m,"1,134.668m",
9175,16+439.99,-1.527m,"1,134.646m",
9176,16+440.05,-0.565m,"1,134.624m",
9177,16+439.95,-0.188m,"1,134.591m",
9178,16+440.04,0.087m,"1,134.599m",
9179,16+440.04,0.662m,"1,134.604m",
9180,16+440.04,1.314m,"1,134.638m",
9181,16+440.10,2.199m,"1,134.654m",
9182,16+440.10,2.698m,"1,134.656m",
9183,16+439.92,3.721m,"1,134.632m",
9184,16+439.92,4.297m,"1,134.615m",
9185,16+440.03,5.570m,"1,134.603m",
9186,16+439.99,6.831m,"1,134.558m",
9187,16+440.15,8.491m,"1,134.507m",
9188,16+440.15,9.066m,"1,134.523m",
9189,16+440.50,10.124m,"1,134.539m",
9190,16+440.10,10.904m,"1,134.433m",
9191,16+439.61,13.785m,"1,134.526m",
9192,16+440.13,15.123m,"1,134.554m",
9193,16+419.93,-14.877m,"1,134.147m",
9194,16+420.48,-13.346m,"1,134.152m",
9195,16+420.09,-12.067m,"1,134.125m",
9196,16+420.14,-11.029m,"1,134.131m",
9197,16+420.19,-9.991m,"1,134.062m",
9198,16+420.04,-9.502m,"1,134.015m",
9199,16+420.06,-8.657m,"1,134.085m",
9200,16+420.23,-7.650m,"1,133.956m",
9201,16+420.15,-7.156m,"1,134.011m",
9202,16+419.99,-6.362m,"1,134.018m",
9203,16+419.79,-5.109m,"1,133.978m",
9204,16+419.79,-4.534m,"1,134.001m",
9205,16+420.02,-3.867m,"1,134.012m",
9206,16+419.95,-3.450m,"1,134.023m",
9207,16+419.99,-2.335m,"1,134.015m",
9208,16+420.10,-1.063m,"1,134.005m",
9209,16+420.07,0.047m,"1,133.981m",
9210,16+420.00,1.116m,"1,133.987m",
9211,16+419.95,1.880m,"1,133.965m",
9212,16+419.96,2.302m,"1,133.917m",
9213,16+419.91,3.066m,"1,133.868m",
9214,16+419.96,3.529m,"1,133.928m",
9215,16+420.00,4.068m,"1,133.918m",
9216,16+420.11,4.690m,"1,133.933m",
9217,16+419.96,5.179m,"1,133.967m",
9218,16+419.70,6.197m,"1,133.972m",
9219,16+420.00,7.520m,"1,133.948m",
9220,16+420.18,8.375m,"1,133.892m",
9221,16+420.31,9.189m,"1,133.870m",
9222,16+420.22,10.065m,"1,133.870m",
9223,16+419.97,11.007m,"1,133.821m",
9224,16+419.92,11.694m,"1,133.949m",
9225,16+420.01,12.121m,"1,133.918m",
9226,16+419.89,13.303m,"1,133.826m",
9227,16+419.92,13.496m,"1,133.825m",
9228,16+420.24,15.013m,"1,133.933m",
9229,16+400.07,-14.871m,"1,133.598m",
9230,16+399.93,-12.809m,"1,133.526m",
9231,16+400.09,-11.649m,"1,133.454m",
9232,16+399.97,-11.043m,"1,133.431m",
9233,16+400.01,-10.427m,"1,133.453m",
9234,16+400.11,-9.653m,"1,133.526m",
9235,16+400.02,-8.778m,"1,133.503m",
9236,16+399.93,-6.828m,"1,133.445m",
9237,16+400.28,-5.195m,"1,133.342m",
9238,16+400.11,-3.826m,"1,133.279m",
9239,16+399.90,-2.843m,"1,133.266m",
9240,16+399.98,-1.840m,"1,133.325m",
9241,16+399.99,-0.766m,"1,133.274m",
9242,16+400.06,-0.033m,"1,133.299m",
9243,16+400.07,0.888m,"1,133.379m",
9244,16+400.16,3.042m,"1,133.392m",
9245,16+400.27,4.314m,"1,133.236m",
9246,16+399.94,4.752m,"1,133.283m",
9247,16+399.92,6.132m,"1,133.246m",
9248,16+399.92,6.707m,"1,133.257m",
9249,16+400.12,7.831m,"1,133.268m",
9250,16+400.08,9.018m,"1,133.195m",
9251,16+399.97,9.547m,"1,133.190m",
9252,16+399.89,10.194m,"1,133.160m",
9253,16+399.92,11.537m,"1,133.238m",
9254,16+399.86,12.454m,"1,133.196m",
9255,16+400.06,13.502m,"1,133.268m",
9256,16+400.07,14.423m,"1,133.300m",
9257,16+399.89,14.872m,"1,133.265m",
